...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
6324,S89739368,Northern Cardinal,Cardinalis cardinalis,2021-06-06,11:44:00,1,166,US-IL,38.7746894,-89.694683,30,6,2021
6325,S99824071,Northern Cardinal,Cardinalis cardinalis,2021-12-20,12:06:00,1,82,US-FL,25.396439,-80.566581,45,12,2021
6326,S37035538,Northern Cardinal,Cardinalis cardinalis,2017-05-21,11:15:00,2,55,US-NJ,40.8030808,-74.4555728,33,5,2017
6327,S100948655,Northern Cardinal,Cardinalis cardinalis,2022-01-17,11:31:00,2,223,US-OK,35.6222331,-95.1711273,69,1,2022
6328,S67472318,Northern Cardinal,Cardinalis cardinalis,2020-04-18,17:42:00,2,22,US-OK,35.5411319,-95.9264485,35,4,2020
6329,S67472235,Northern Cardinal,Cardinalis cardinalis,2020-04-18,16:29:00,2,21,US-OK,35.5005612,-95.9265259,35,4,2020
6330,S79023070,Northern Cardinal,Cardinalis cardinalis,2021-01-04,13:24:00,2,273,US-OK,36.8630914,-96.5667034,69,1,2021
6331,S56762852,Northern Cardinal,Cardinalis cardinalis,2019-05-25,11:55:00,1,116,US-OK,36.182195,-96.2300591,29,5,2019
6332,S69480437,Northern Cardinal,Cardinalis cardinalis,2020-05-14,09:21:00,2,219,US-OK,36.2081998,-96.0600758,97,5,2020
6333,S77745729,Northern Cardinal,Cardinalis cardinalis,2020-12-20,11:59:00,2,72,US-OK,36.2081998,-96.0600758,57,12,2020
6334,S80524373,Northern Cardinal,Cardinalis cardinalis,2021-02-06,10:33:00,1,93,US-OK,36.2081998,-96.0600758,58,2,2021
6335,S90831933,Northern Cardinal,Cardinalis cardinalis,2021-06-26,14:26:00,2,71,US-OK,36.2081998,-96.0600758,48,6,2021
6336,S103266888,Northern Cardinal,Cardinalis cardinalis,2022-02-20,14:05:00,1,65,US-OK,36.2081998,-96.0600758,29,2,2022
6337,S18948766,Northern Cardinal,Cardinalis cardinalis,2014-06-29,11:00:00,4,360,US-MO,37.7291811,-92.3933029,101,6,2014
6338,S89601041,Northern Cardinal,Cardinalis cardinalis,2021-06-04,10:56:00,3,121,US-IN,39.7967658,-86.7772937,41,6,2021
6339,S54425143,Northern Cardinal,Cardinalis cardinalis,2019-03-31,13:38:00,2,120,US-OK,36.2179826,-95.7992634,71,3,2019
6340,S55479893,Northern Cardinal,Cardinalis cardinalis,2019-04-27,12:53:00,1,78,US-OK,36.2179826,-95.7992634,35,4,2019
6341,S79442972,Northern Cardinal,Cardinalis cardinalis,2021-01-17,14:25:00,2,48,US-AR,35.38898,-94.4297111,58,1,2021
6342,S41909811,Northern Cardinal,Cardinalis cardinalis,2018-01-14,14:01:00,6,100,US-MO,38.70534,-90.74048,227,1,2018
6343,S36840471,Northern Cardinal,Cardinalis cardinalis,2017-05-13,07:00:00,4,60,US-MO,38.6360813,-90.7679701,79,5,2017
6344,S36840484,Northern Cardinal,Cardinalis cardinalis,2017-05-13,08:08:00,3,25,US-MO,38.7055395,-90.7048416,44,5,2017
6345,S56362036,Northern Cardinal,Cardinalis cardinalis,2019-05-16,13:34:00,3,85,US-MO,38.7055395,-90.7048416,36,5,2019
6346,S36840463,Northern Cardinal,Cardinalis cardinalis,2017-05-13,05:30:00,6,90,US-MO,38.661,-90.758,79,5,2017
6347,S38281523,Northern Cardinal,Cardinalis cardinalis,2017-07-23,08:50:00,8,182,US-MO,38.6078608,-90.489826,70,7,2017
6348,S41155853,Northern Cardinal,Cardinalis cardinalis,2017-12-17,12:40:00,3,106,US-MO,38.6228053,-90.344224,108,12,2017
6349,S43354053,Northern Cardinal,Cardinalis cardinalis,2018-03-03,17:34:00,2,42,US-MO,38.6228053,-90.344224,72,3,2018
6350,S37773842,Northern Cardinal,Cardinalis cardinalis,2017-06-24,11:52:00,2,79,US-MO,38.5474,-90.4319,28,6,2017
6351,S21519811,Northern Cardinal,Cardinalis cardinalis,2015-01-24,12:30:00,4,60,US-MO,38.5240964,-90.2668691,37,1,2015
6352,S45195604,Northern Cardinal,Cardinalis cardinalis,2018-05-02,19:16:00,5,28,US-MO,38.6219912,-90.275188,28,5,2018
6353,S17855769,Northern Cardinal,Cardinalis cardinalis,2014-04-12,08:45:00,3,120,US-MO,38.690995,-90.2349186,200,4,2014
6354,S21025538,Northern Cardinal,Cardinalis cardinalis,2014-12-25,10:30:00,8,120,US-MO,38.690995,-90.2349186,138,12,2014
6355,S17365487,Northern Cardinal,Cardinalis cardinalis,2014-03-08,09:10:00,4,20,US-MO,38.614255,-90.2916527,84,3,2014
6356,S16826652,Northern Cardinal,Cardinalis cardinalis,2014-02-07,08:45:00,1,0,US-MO,38.6286229,-90.302124,10,2,2014
6357,S17223714,Northern Cardinal,Cardinalis cardinalis,2014-02-27,08:40:00,7,45,US-MO,38.6389068,-90.2853806,237,2,2014
6358,S17294044,Northern Cardinal,Cardinalis cardinalis,2014-03-04,08:15:00,2,45,US-MO,38.6389068,-90.2853806,92,3,2014
6359,S17324171,Northern Cardinal,Cardinalis cardinalis,2014-03-05,08:20:00,8,50,US-MO,38.6389068,-90.2853806,167,3,2014
6360,S17334391,Northern Cardinal,Cardinalis cardinalis,2014-03-06,08:20:00,10,55,US-MO,38.6389068,-90.2853806,214,3,2014
6361,S17345055,Northern Cardinal,Cardinalis cardinalis,2014-03-07,08:20:00,22,55,US-MO,38.6389068,-90.2853806,276,3,2014
6362,S17377851,Northern Cardinal,Cardinalis cardinalis,2014-03-09,15:45:00,1,80,US-MO,38.6389068,-90.2853806,118,3,2014
6363,S17410868,Northern Cardinal,Cardinalis cardinalis,2014-03-12,08:20:00,7,45,US-MO,38.6389068,-90.2853806,257,3,2014
6364,S17437862,Northern Cardinal,Cardinalis cardinalis,2014-03-14,08:00:00,6,60,US-MO,38.6389068,-90.2853806,181,3,2014
6365,S17543272,Northern Cardinal,Cardinalis cardinalis,2014-03-20,09:20:00,2,80,US-MO,38.6389068,-90.2853806,102,3,2014
6366,S17716042,Northern Cardinal,Cardinalis cardinalis,2014-04-02,16:00:00,3,40,US-MO,38.6389068,-90.2853806,134,4,2014
6367,S17760108,Northern Cardinal,Cardinalis cardinalis,2014-04-05,18:00:00,6,30,US-MO,38.6389068,-90.2853806,145,4,2014
6368,S17798169,Northern Cardinal,Cardinalis cardinalis,2014-04-07,18:00:00,4,45,US-MO,38.6389068,-90.2853806,96,4,2014
6369,S17841108,Northern Cardinal,Cardinalis cardinalis,2014-04-11,09:30:00,4,60,US-MO,38.6389068,-90.2853806,103,4,2014
6370,S17891506,Northern Cardinal,Cardinalis cardinalis,2014-04-14,09:00:00,6,90,US-MO,38.6389068,-90.2853806,203,4,2014
6371,S17931688,Northern Cardinal,Cardinalis cardinalis,2014-04-17,08:00:00,8,120,US-MO,38.6389068,-90.2853806,307,4,2014
6372,S18038666,Northern Cardinal,Cardinalis cardinalis,2014-04-22,18:30:00,4,75,US-MO,38.6389068,-90.2853806,76,4,2014
6373,S18044118,Northern Cardinal,Cardinalis cardinalis,2014-04-23,12:00:00,1,45,US-MO,38.6389068,-90.2853806,62,4,2014
6374,S18164541,Northern Cardinal,Cardinalis cardinalis,2014-05-01,08:30:00,4,60,US-MO,38.6389068,-90.2853806,91,5,2014
6375,S18178852,Northern Cardinal,Cardinalis cardinalis,2014-05-02,08:15:00,5,60,US-MO,38.6389068,-90.2853806,115,5,2014
6376,S18284435,Northern Cardinal,Cardinalis cardinalis,2014-05-08,08:20:00,6,90,US-MO,38.6389068,-90.2853806,130,5,2014
6377,S18310479,Northern Cardinal,Cardinalis cardinalis,2014-05-09,18:00:00,4,60,US-MO,38.6389068,-90.2853806,87,5,2014
6378,S18337590,Northern Cardinal,Cardinalis cardinalis,2014-05-11,09:30:00,6,180,US-MO,38.6389068,-90.2853806,119,5,2014
6379,S18346956,Northern Cardinal,Cardinalis cardinalis,2014-05-11,18:30:00,2,60,US-MO,38.6389068,-90.2853806,121,5,2014
6380,S18375175,Northern Cardinal,Cardinalis cardinalis,2014-05-13,08:20:00,4,60,US-MO,38.6389068,-90.2853806,71,5,2014
6381,S19781842,Northern Cardinal,Cardinalis cardinalis,2014-09-09,08:30:00,3,45,US-MO,38.6389068,-90.2853806,74,9,2014
6382,S20016034,Northern Cardinal,Cardinalis cardinalis,2014-10-03,08:45:00,4,45,US-MO,38.6389068,-90.2853806,189,10,2014
6383,S20047706,Northern Cardinal,Cardinalis cardinalis,2014-10-06,08:45:00,2,60,US-MO,38.6389068,-90.2853806,105,10,2014
6384,S20070906,Northern Cardinal,Cardinalis cardinalis,2014-10-08,07:45:00,8,45,US-MO,38.6389068,-90.2853806,120,10,2014
6385,S20416528,Northern Cardinal,Cardinalis cardinalis,2014-11-02,11:00:00,4,30,US-MO,38.6389068,-90.2853806,32,11,2014
6386,S20893308,Northern Cardinal,Cardinalis cardinalis,2014-12-13,10:30:00,10,120,US-MO,38.6389068,-90.2853806,144,12,2014
6387,S20974801,Northern Cardinal,Cardinalis cardinalis,2014-12-21,09:15:00,4,165,US-MO,38.6389068,-90.2853806,157,12,2014
6388,S20987277,Northern Cardinal,Cardinalis cardinalis,2014-12-22,09:30:00,4,60,US-MO,38.6389068,-90.2853806,177,12,2014
6389,S20997656,Northern Cardinal,Cardinalis cardinalis,2014-12-23,08:30:00,2,30,US-MO,38.6389068,-90.2853806,74,12,2014
6390,S21095947,Northern Cardinal,Cardinalis cardinalis,2014-12-31,08:00:00,8,120,US-MO,38.6389068,-90.2853806,322,12,2014
6391,S21350144,Northern Cardinal,Cardinalis cardinalis,2015-01-14,02:30:00,10,60,US-MO,38.6389068,-90.2853806,152,1,2015
6392,S21378003,Northern Cardinal,Cardinalis cardinalis,2015-01-16,16:45:00,2,15,US-MO,38.6389068,-90.2853806,59,1,2015
6393,S21606294,Northern Cardinal,Cardinalis cardinalis,2015-01-30,16:45:00,4,45,US-MO,38.6389068,-90.2853806,17,1,2015
6394,S22360906,Northern Cardinal,Cardinalis cardinalis,2015-03-15,09:00:00,12,120,US-MO,38.6389068,-90.2853806,157,3,2015
6395,S22387893,Northern Cardinal,Cardinalis cardinalis,2015-03-16,18:00:00,4,30,US-MO,38.6389068,-90.2853806,35,3,2015
6396,S22729778,Northern Cardinal,Cardinalis cardinalis,2015-04-06,18:30:00,6,45,US-MO,38.6389068,-90.2853806,44,4,2015
6397,S22776681,Northern Cardinal,Cardinalis cardinalis,2015-04-09,18:20:00,2,25,US-MO,38.6389068,-90.2853806,42,4,2015
6398,S23140557,Northern Cardinal,Cardinalis cardinalis,2015-04-29,19:00:00,2,45,US-MO,38.6389068,-90.2853806,24,4,2015
6399,S23140528,Northern Cardinal,Cardinalis cardinalis,2015-04-30,07:00:00,8,105,US-MO,38.6389068,-90.2853806,150,4,2015
6400,S23197329,Northern Cardinal,Cardinalis cardinalis,2015-05-03,07:00:00,5,180,US-MO,38.6389068,-90.2853806,120,5,2015
6401,S23261547,Northern Cardinal,Cardinalis cardinalis,2015-05-05,19:00:00,2,45,US-MO,38.6389068,-90.2853806,54,5,2015
6402,S24840940,Northern Cardinal,Cardinalis cardinalis,2015-08-30,07:00:00,1,60,US-MO,38.6389068,-90.2853806,51,8,2015
6403,S25963234,Northern Cardinal,Cardinalis cardinalis,2015-11-22,08:30:00,4,45,US-MO,38.6389068,-90.2853806,78,11,2015
6404,S29265867,Northern Cardinal,Cardinalis cardinalis,2016-04-27,08:00:00,6,45,US-MO,38.6389068,-90.2853806,87,4,2016
6405,S31926545,Northern Cardinal,Cardinalis cardinalis,2016-10-06,12:00:00,5,60,US-MO,38.6389068,-90.2853806,82,10,2016
6406,S33616660,Northern Cardinal,Cardinalis cardinalis,2017-01-12,07:00:00,8,90,US-MO,38.6389068,-90.2853806,272,1,2017
6407,S33780633,Northern Cardinal,Cardinalis cardinalis,2017-01-19,07:01:00,6,56,US-MO,38.6389068,-90.2853806,240,1,2017
6408,S33809874,Northern Cardinal,Cardinalis cardinalis,2017-01-20,16:26:00,6,59,US-MO,38.6389068,-90.2853806,188,1,2017
6409,S35533959,Northern Cardinal,Cardinalis cardinalis,2017-03-30,07:05:00,20,100,US-MO,38.6389068,-90.2853806,283,3,2017
6410,S35594469,Northern Cardinal,Cardinalis cardinalis,2017-03-31,17:47:00,3,80,US-MO,38.6389068,-90.2853806,84,3,2017
6411,S35654197,Northern Cardinal,Cardinalis cardinalis,2017-04-02,18:46:00,4,37,US-MO,38.6389068,-90.2853806,36,4,2017
6412,S35698031,Northern Cardinal,Cardinalis cardinalis,2017-04-04,07:00:00,20,127,US-MO,38.6389068,-90.2853806,369,4,2017
6413,S35811314,Northern Cardinal,Cardinalis cardinalis,2017-04-09,07:47:00,4,74,US-MO,38.6389068,-90.2853806,51,4,2017
6414,S35861224,Northern Cardinal,Cardinalis cardinalis,2017-04-10,18:06:00,4,68,US-MO,38.6389068,-90.2853806,28,4,2017
6415,S35918417,Northern Cardinal,Cardinalis cardinalis,2017-04-13,06:59:00,8,109,US-MO,38.6389068,-90.2853806,247,4,2017
6416,S35959752,Northern Cardinal,Cardinalis cardinalis,2017-04-14,17:47:00,8,88,US-MO,38.6389068,-90.2853806,53,4,2017
6417,S36118134,Northern Cardinal,Cardinalis cardinalis,2017-04-20,07:00:00,12,98,US-MO,38.6389068,-90.2853806,237,4,2017
6418,S36198905,Northern Cardinal,Cardinalis cardinalis,2017-04-23,08:13:00,6,173,US-MO,38.6389068,-90.2853806,137,4,2017
6419,S36305628,Northern Cardinal,Cardinalis cardinalis,2017-04-27,06:56:00,12,121,US-MO,38.6389068,-90.2853806,260,4,2017
6420,S36310000,Northern Cardinal,Cardinalis cardinalis,2017-04-27,11:46:00,1,41,US-MO,38.6389068,-90.2853806,21,4,2017
6421,S36497526,Northern Cardinal,Cardinalis cardinalis,2017-05-02,18:56:00,2,58,US-MO,38.6389068,-90.2853806,40,5,2017
6422,S36840525,Northern Cardinal,Cardinalis cardinalis,2017-05-13,18:00:00,3,45,US-MO,38.6389068,-90.2853806,114,5,2017
6423,S36956314,Northern Cardinal,Cardinalis cardinalis,2017-05-18,07:04:00,4,126,US-MO,38.6389068,-90.2853806,140,5,2017
6424,S37297406,Northern Cardinal,Cardinalis cardinalis,2017-05-31,18:29:00,1,61,US-MO,38.6389068,-90.2853806,70,5,2017
6425,S37374545,Northern Cardinal,Cardinalis cardinalis,2017-06-04,07:53:00,2,118,US-MO,38.6389068,-90.2853806,108,6,2017
6426,S38541052,Northern Cardinal,Cardinalis cardinalis,2017-08-08,07:05:00,6,85,US-MO,38.6389068,-90.2853806,281,8,2017
6427,S39363513,Northern Cardinal,Cardinalis cardinalis,2017-09-24,08:30:00,3,101,US-MO,38.6389068,-90.2853806,45,9,2017
6428,S40682155,Northern Cardinal,Cardinalis cardinalis,2017-11-23,09:58:00,1,134,US-MO,38.6389068,-90.2853806,71,11,2017
6429,S42135357,Northern Cardinal,Cardinalis cardinalis,2018-01-21,13:37:00,1,127,US-MO,38.6389068,-90.2853806,275,1,2018
6430,S44103398,Northern Cardinal,Cardinalis cardinalis,2018-03-30,19:12:00,2,32,US-MO,38.6389068,-90.2853806,104,3,2018
6431,S45158368,Northern Cardinal,Cardinalis cardinalis,2018-05-01,18:23:00,2,86,US-MO,38.6389068,-90.2853806,67,5,2018
6432,S45233334,Northern Cardinal,Cardinalis cardinalis,2018-05-03,13:54:00,4,55,US-MO,38.6389068,-90.2853806,55,5,2018
6433,S49032262,Northern Cardinal,Cardinalis cardinalis,2018-10-07,12:30:00,2,60,US-MO,38.6383932,-90.267979,28,10,2018
6434,S49551085,Northern Cardinal,Cardinalis cardinalis,2018-10-25,13:30:00,2,70,US-MO,38.6389068,-90.2853806,63,10,2018
6435,S56350152,Northern Cardinal,Cardinalis cardinalis,2019-05-16,09:24:00,1,102,US-MO,38.6389068,-90.2853806,85,5,2019
6436,S89689436,Northern Cardinal,Cardinalis cardinalis,2021-06-05,17:55:00,2,85,US-MO,38.6383932,-90.267979,56,6,2021
6437,S17750325,Northern Cardinal,Cardinalis cardinalis,2014-04-05,07:45:00,10,120,US-MO,38.636316,-90.296545,126,4,2014
6438,S17836663,Northern Cardinal,Cardinalis cardinalis,2014-04-10,08:30:00,8,120,US-MO,38.636316,-90.296545,87,4,2014
6439,S19761146,Northern Cardinal,Cardinalis cardinalis,2014-09-07,08:30:00,12,180,US-MO,38.636316,-90.296545,105,9,2014
6440,S19893404,Northern Cardinal,Cardinalis cardinalis,2014-09-21,07:45:00,4,120,US-MO,38.636316,-90.296545,149,9,2014
6441,S23065952,Northern Cardinal,Cardinalis cardinalis,2015-04-26,07:00:00,8,180,US-MO,38.636316,-90.296545,142,4,2015
6442,S43574572,Northern Cardinal,Cardinalis cardinalis,2018-03-11,18:08:00,5,64,US-MO,38.636316,-90.296545,107,3,2018
6443,S89709965,Northern Cardinal,Cardinalis cardinalis,2021-06-06,07:02:00,1,49,US-MO,38.636316,-90.296545,15,6,2021
6444,S17251602,Northern Cardinal,Cardinalis cardinalis,2014-03-01,12:30:00,10,60,US-MO,38.63304,-90.29158,58,3,2014
6445,S21208412,Northern Cardinal,Cardinalis cardinalis,2015-01-04,16:00:00,2,0,US-MO,38.63304,-90.29158,27,1,2015
6446,S17559350,Northern Cardinal,Cardinalis cardinalis,2014-03-22,18:20:00,2,40,US-MO,38.6217659,-90.3034544,45,3,2014
6447,S16426628,Northern Cardinal,Cardinalis cardinalis,2014-01-18,16:00:00,1,0,US-MO,38.6129807,-90.2593803,4,1,2014
6448,S17254279,Northern Cardinal,Cardinalis cardinalis,2014-03-01,14:45:00,7,90,US-MO,38.6129807,-90.2593803,36,3,2014
6449,S17451952,Northern Cardinal,Cardinalis cardinalis,2014-03-15,15:45:00,10,80,US-MO,38.6129807,-90.2593803,112,3,2014
6450,S17575595,Northern Cardinal,Cardinalis cardinalis,2014-03-23,15:30:00,9,90,US-MO,38.6129807,-90.2593803,123,3,2014
6451,S18317547,Northern Cardinal,Cardinalis cardinalis,2014-05-10,07:30:00,7,240,US-MO,38.6129807,-90.2593803,130,5,2014
6452,S21011399,Northern Cardinal,Cardinalis cardinalis,2014-12-24,12:00:00,5,120,US-MO,38.6129807,-90.2593803,48,12,2014
6453,S22239405,Northern Cardinal,Cardinalis cardinalis,2015-03-08,11:45:00,8,120,US-MO,38.6129807,-90.2593803,75,3,2015
6454,S22828782,Northern Cardinal,Cardinalis cardinalis,2015-04-12,11:00:00,4,150,US-MO,38.6129807,-90.2593803,112,4,2015
6455,S27224092,Northern Cardinal,Cardinalis cardinalis,2016-01-30,13:00:00,14,90,US-MO,38.6129807,-90.2593803,71,1,2016
6456,S35453430,Northern Cardinal,Cardinalis cardinalis,2017-03-26,16:06:00,2,86,US-MO,38.6129807,-90.2593803,29,3,2017
6457,S37507879,Northern Cardinal,Cardinalis cardinalis,2017-06-10,08:50:00,3,90,US-MO,38.6129807,-90.2593803,56,6,2017
6458,S41266689,Northern Cardinal,Cardinalis cardinalis,2017-12-23,08:41:00,2,80,US-MO,38.6129807,-90.2593803,58,12,2017
6459,S43760440,Northern Cardinal,Cardinalis cardinalis,2018-03-18,15:54:00,1,71,US-MO,38.6129807,-90.2593803,74,3,2018
6460,S44377158,Northern Cardinal,Cardinalis cardinalis,2018-04-08,16:11:00,6,62,US-MO,38.6129807,-90.2593803,53,4,2018
6461,S45362421,Northern Cardinal,Cardinalis cardinalis,2018-05-06,09:35:00,2,134,US-MO,38.6129807,-90.2593803,86,5,2018
6462,S18250965,Northern Cardinal,Cardinalis cardinalis,2014-05-04,08:45:00,6,120,US-MO,38.7472557,-90.1926899,143,5,2014
6463,S16772002,Northern Cardinal,Cardinalis cardinalis,2014-02-02,15:30:00,1,25,US-MO,38.5592405,-90.2424502,29,2,2014
6464,S17365974,Northern Cardinal,Cardinalis cardinalis,2014-03-08,09:45:00,4,45,US-MO,38.607414,-90.2825546,86,3,2014
6465,S13571837,Northern Cardinal,Cardinalis cardinalis,2013-03-30,09:15:00,2,75,US-MO,38.6066358,-90.2582139,41,3,2013
6466,S17873207,Northern Cardinal,Cardinalis cardinalis,2014-04-13,10:45:00,4,150,US-MO,38.6066358,-90.2582139,198,4,2014
6467,S21127561,Northern Cardinal,Cardinalis cardinalis,2015-01-01,14:30:00,6,90,US-MO,38.6066358,-90.2582139,151,1,2015
6468,S22809730,Northern Cardinal,Cardinalis cardinalis,2015-04-11,18:40:00,2,40,US-MO,38.6066358,-90.2582139,51,4,2015
6469,S23175611,Northern Cardinal,Cardinalis cardinalis,2015-05-02,06:50:00,7,105,US-MO,38.6066358,-90.2582139,103,5,2015
6470,S36184977,Northern Cardinal,Cardinalis cardinalis,2017-04-22,18:16:00,2,88,US-MO,38.6066358,-90.2582139,64,4,2017
6471,S36840529,Northern Cardinal,Cardinalis cardinalis,2017-05-13,19:00:00,2,90,US-MO,38.6066358,-90.2582139,56,5,2017
6472,S37165903,Northern Cardinal,Cardinalis cardinalis,2017-05-26,18:09:00,1,69,US-MO,38.6066358,-90.2582139,79,5,2017
6473,S40885710,Northern Cardinal,Cardinalis cardinalis,2017-12-03,12:29:00,1,56,US-MO,38.6066358,-90.2582139,56,12,2017
6474,S45352298,Northern Cardinal,Cardinalis cardinalis,2018-05-06,08:05:00,1,50,US-MO,38.6066358,-90.2582139,58,5,2018
6475,S21381789,Northern Cardinal,Cardinalis cardinalis,2015-01-17,11:30:00,4,90,US-MO,38.5708329,-90.3004558,253,1,2015
6476,S18038813,Northern Cardinal,Cardinalis cardinalis,2014-04-20,07:30:00,1,180,US-MO,37.0223596,-90.0990486,103,4,2014
6477,S65338838,Northern Cardinal,Cardinalis cardinalis,2020-03-01,16:23:00,3,38,US-OK,36.152075,-95.9778614,49,3,2020
6478,S65902721,Northern Cardinal,Cardinalis cardinalis,2020-03-17,11:41:00,5,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
6479,S81668053,Northern Cardinal,Cardinalis cardinalis,2021-02-15,15:30:00,2,15,US-OK,36.1441138,-95.9327686,79,2,2021
6480,S67472609,Northern Cardinal,Cardinalis cardinalis,2020-04-04,18:22:00,2,42,US-OK,36.1436101,-95.9338497,387,4,2020
6481,S66184821,Northern Cardinal,Cardinalis cardinalis,2020-03-24,18:09:00,8,58,US-OK,36.1431952,-95.9334761,3154,3,2020
6482,S66295846,Northern Cardinal,Cardinalis cardinalis,2020-03-27,18:53:00,1,8,US-OK,36.1431952,-95.9334761,887,3,2020
6483,S66844842,Northern Cardinal,Cardinalis cardinalis,2020-04-08,19:37:00,2,34,US-OK,36.1431952,-95.9334761,176,4,2020
6484,S68524485,Northern Cardinal,Cardinalis cardinalis,2020-05-06,19:38:00,1,54,US-OK,36.1431952,-95.9334761,27,5,2020
6485,S84766529,Northern Cardinal,Cardinalis cardinalis,2021-04-04,11:17:00,1,32,US-OK,36.1433479,-95.9096313,37,4,2021
6486,S107970844,Northern Cardinal,Cardinalis cardinalis,2022-04-24,17:14:00,5,77,US-OK,36.1255459,-95.9823976,105,4,2022
6487,S67357157,Northern Cardinal,Cardinalis cardinalis,2020-04-17,11:15:00,1,19,US-OK,36.1444029,-95.9092834,63,4,2020
6488,S68032703,Northern Cardinal,Cardinalis cardinalis,2020-04-29,10:01:00,1,40,US-OK,36.1444029,-95.9092834,44,4,2020
6489,S68152310,Northern Cardinal,Cardinalis cardinalis,2020-04-30,19:12:00,1,13,US-OK,36.1514978,-95.9796871,33,4,2020
6490,S68100906,Northern Cardinal,Cardinalis cardinalis,2020-04-30,09:33:00,2,39,US-OK,36.1501278,-95.8943009,59,4,2020
6491,S88192658,Northern Cardinal,Cardinalis cardinalis,2021-05-15,12:31:00,2,46,US-OK,36.2222811,-95.9239566,37,5,2021
6492,S66369682,Northern Cardinal,Cardinalis cardinalis,2020-03-29,09:31:00,6,189,US-OK,36.1497985,-96.2401081,219,3,2020
6493,S80867279,Northern Cardinal,Cardinalis cardinalis,2021-02-12,07:00:00,2,17,US-OK,36.1441933,-95.933674,11,2,2021
6494,S80948582,Northern Cardinal,Cardinalis cardinalis,2021-02-12,11:00:00,2,80,US-OK,36.1441933,-95.933674,205,2,2021
6495,S81561574,Northern Cardinal,Cardinalis cardinalis,2021-02-15,07:30:00,2,60,US-OK,36.1441933,-95.933674,38,2,2021
6496,S64885073,Northern Cardinal,Cardinalis cardinalis,2020-02-20,15:59:00,3,93,US-OK,36.116064,-95.98525,200,2,2020
6497,S79022904,Northern Cardinal,Cardinalis cardinalis,2021-01-10,11:02:00,2,93,US-OK,36.1499519,-96.2529969,107,1,2021
6498,S106694384,Northern Cardinal,Cardinalis cardinalis,2022-04-10,09:00:00,2,44,US-OK,36.1499519,-96.2529969,79,4,2022
6499,S99973704,Northern Cardinal,Cardinalis cardinalis,2022-01-02,16:08:00,1,25,US-OK,36.215678,-95.933325,582,1,2022
6500,S68330982,Northern Cardinal,Cardinalis cardinalis,2020-05-03,10:37:00,6,154,US-OK,36.2213571,-95.9341192,140,5,2020
6501,S54964350,Northern Cardinal,Cardinalis cardinalis,2019-04-14,17:06:00,1,99,US-OK,36.2235555,-95.9005058,62,4,2019
6502,S51186467,Northern Cardinal,Cardinalis cardinalis,2019-01-01,15:57:00,3,75,US-OK,36.1189623,-95.9855793,79,1,2019
6503,S76720355,Northern Cardinal,Cardinalis cardinalis,2020-11-26,12:40:00,3,61,US-OK,36.1043853,-95.9839742,112,11,2020
6504,S101303345,Northern Cardinal,Cardinalis cardinalis,2022-01-23,13:31:00,3,91,US-OK,36.1043853,-95.9839742,113,1,2022
6505,S56470322,Northern Cardinal,Cardinalis cardinalis,2019-05-18,19:16:00,2,59,US-OK,36.1301108,-95.9731293,47,5,2019
6506,S64885104,Northern Cardinal,Cardinalis cardinalis,2020-02-22,09:33:00,4,45,US-OK,35.872406,-95.401213,153,2,2020
6507,S74373636,Northern Cardinal,Cardinalis cardinalis,2020-10-03,12:08:00,5,216,US-OK,35.894126,-95.7987213,42,10,2020
6508,S64885098,Northern Cardinal,Cardinalis cardinalis,2020-02-22,10:39:00,3,24,US-OK,35.9322711,-95.2811987,89,2,2020
6509,S64885085,Northern Cardinal,Cardinalis cardinalis,2020-02-22,11:32:00,1,113,US-OK,35.9322711,-95.2811987,331,2,2020
